SYSTEM,INSTRUCTIONS,USER COMMAND,Ground Truth BT,Prompt Type,Time,Behavior Tree,Model Name
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {CheckBattery: Condition Node: Check if the agent's battery level is above a threshold. Returns SUCCESS if above, FAILURE otherwise.; Recharge: Action Node: Initiate the charging process. Always returns SUCCESS.; NavigateTo: Action Node: Navigate to a specified location. Always returns SUCCESS.; ReportStatus: Action Node: Report the current status. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""check battery level, if sufficient navigate to the target location, else recharge, and report the status after moving or recharging"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryCheckTree"">
  <BehaviorTree ID=""BatteryCheckTree"">
    <Fallback>
      <Sequence>
        <CheckBattery/>
        <NavigateTo location=""{TargetLocation}""/>
        <ReportStatus message=""Arrived at target location.""/>
      </Sequence>
      <Sequence>
        <Recharge/>
        <ReportStatus message=""Recharging completed.""/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""CheckBattery"" editable=""true"">
    </Condition>
    <Action ID=""Recharge"" editable=""true"">
    </Action>
    <Action ID=""NavigateTo"" editable=""true"">
      <input_port name=""location""/>
    </Action>
    <Action ID=""ReportStatus"" editable=""true"">
      <input_port name=""message""/>
    </Action>
  </TreeNodesModel>
</root>",zero,131.86785459518433,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""BatteryCheck"">
        <Sequence name=""MainSequence"">
            <Fallback>
                <Condition ID=""CheckBattery""/>
                <Action ID=""Recharge""/>
            </Fallback>
            <Action ID=""NavigateTo""/>
            <Action ID=""ReportStatus""/>
        </Sequence>
        <TreeNodesModel>
            <Conditions Model=""CheckBattery"">
                <Parameter name=""threshold"" value=""50""/>
            </Conditions>
            <Actions Model=""Recharge""/>
            <Actions Model=""NavigateTo"">
                <Parameter name=""target_location"" value=""DestinationA""/>
            </Actions>
            <Actions Model=""ReportStatus""/>
        </TreeNodesModel>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_battery_low: Condition node: Check if the battery level is below 20%. Returns SUCCESS if low, FAILURE otherwise.; return_to_base: Action Node: Navigate the robot back to its base. Always returns SUCCESS.; continue_mission: Action Node: Continue with the current mission. Always returns SUCCESS.; recharge_battery: Action Node: Start the battery recharging process. Always returns SUCCESS}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""If the battery is low, return to base and recharge; otherwise, continue with the mission"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
  <BehaviorTree ID=""BatteryManagement"">
    <Fallback name=""Battery Check"">
      <Sequence>
        <is_battery_low/>
        <return_to_base/>
        <recharge_battery/>
      </Sequence>
      <continue_mission/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_battery_low""/>
    <Action ID=""return_to_base""/>
    <Action ID=""recharge_battery""/>
    <Action ID=""continue_mission""/>
  </TreeNodesModel>
</root>",zero,64.25479626655579,"<BehaviorTreeTreesFormat=""BTCPP_format"" main_tree_to_execute=""BatteryManagement"">
        <Sequence name=""Main Sequence"">
            <Fallback>
                <Condition id=""is_battery_low""/>
                <ActionSequence name=""Low Battery Handling"">
                    <return_to_base/>
                    <recharge_battery/>
                </ActionSequence>
            </Fallback>
            <continue_mission/>
        </Sequence>
        <TreeNodesModel>
            <Condition id=""is_battery_low""/>
            <ActionSequence name=""Low Battery Handling"">
                <return_to_base/>
                <recharge_battery/>
            </ActionSequence>
            <continue_mission/>
        </TreeNodesModel>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:
{
  patrol_area: Action Node: Patrol the designated area. Always returns SUCCESS.;
  detect_intruder: Condition: Detect if an intruder is present. Returns SUCCESS if detected, FAILURE otherwise.;
  alert_security: Action Node: Send an alert to the security team. Always returns SUCCESS.;
  investigate_area: Action Node: Investigate the suspicious activity. Always returns SUCCESS.;
  return_to_patrol: Action Node: Resume patrolling the area. Always returns SUCCESS.;
  is_area_clear: Condition: Check if the area is clear of intruders. Returns SUCCESS if clear, FAILURE otherwise.;
}. 
To construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""Patrol the area. If an intruder is detected, alert security and investigate before returning to patrol."" Ensure the behavior tree follows a logical flow.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""PatrolIntrusionResponse"">
  <BehaviorTree ID=""PatrolIntrusionResponse"">
    <Sequence name=""Main Sequence"">
      <patrol_area/>
      <Fallback name=""Intruder Handling"">
        <Sequence name=""Intruder Detected"">
          <detect_intruder/>
          <Sequence name=""Alert and Investigate"">
            <alert_security/>
            <investigate_area/>
          </Sequence>
        </Sequence>
        <Sequence name=""No Intruder"">
          <is_area_clear/>
        </Sequence>
      </Fallback>
      <return_to_patrol/>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Action ID=""alert_security""/>
    <Action ID=""detect_intruder""/>
    <Action ID=""investigate_area""/>
    <Action ID=""patrol_area""/>
    <Action ID=""return_to_patrol""/>
    <Condition ID=""is_area_clear""/>
  </TreeNodesModel>
</root>",zero,62.96235466003418,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""PatrolSequence"">
        <Trees>
            <Tree name=""PatrolSequence"">
                <Fallback>
                    <detect_intruder/>
                    <alert_security/>
                    <investigate_area/>
                    <return_to_patrol/>
                </Fallback>
            </Tree>
        </Trees>
        <TreeNodesModel>
            <Condition name=""detect_intruder""/>
            <Action name=""alert_security""/>
            <Action name=""investigate_area""/>
            <Action name=""return_to_patrol""/>
        </TreeNodesModel>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_comm_available: Condition node: Check if communication is available. Returns SUCCESS if available, FAILURE otherwise.; send_status_update: Action Node: Send a status update to the base station. Always returns SUCCESS.; receive_commands: Action Node: Receive and process commands from the base station. Always returns SUCCESS.; enter_sleep_mode: Action Node: Enter low-power sleep mode. Always returns SUCCESS.; wake_up: Action Node: Wake up from sleep mode. Always returns SUCCESS.}. to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","generate behavior tree to ""if communication is available then send a status update and receive commands, otherwise enter sleep mode and wake up after a specified duration"". Take a step back and think deeply about the behavior.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""CommunicationHandler"">
  <BehaviorTree ID=""CommunicationHandler"">
    <Fallback name=""Communication Fallback"">
      <Sequence name=""Active Communication"">
        <is_comm_available/>
        <send_status_update/>
        <receive_commands/>
      </Sequence>
      <Sequence name=""Sleep Sequence"">
        <enter_sleep_mode/>
        <wake_up/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_comm_available""/>
    <Action ID=""send_status_update""/>
    <Action ID=""receive_commands""/>
    <Action ID=""enter_sleep_mode""/>
    <Action ID=""wake_up""/>
    <Control ID=""Fallback""/>
    <Control ID=""Sequence"" name=""Active Communication""/>
    <Control ID=""Sequence"" name=""Sleep Sequence""/>
  </TreeNodesModel>
</root>",zero,63.77326321601868,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""CommunicationSequence"">
        <Fallback>
            <Sequence name=""CommunicationSequence"">
                <is_comm_available/>
                <send_status_update/>
                <receive_commands/>
            </Sequence>
            <enter_sleep_mode/>
            <wake_up/>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""is_comm_available""/>
        <Action name=""send_status_update""/>
        <Action name=""receive_commands""/>
        <Action name=""enter_sleep_mode""/>
        <Action name=""wake_up""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:  
{
  `is_temperature_high`: Condition node: Check if the temperature exceeds the threshold. Returns SUCCESS if high, FAILURE otherwise.;  
  `activate_cooling_system`: Action Node: Turn on the cooling mechanisms. Always returns SUCCESS.;  
  `monitor_temperature`: Action Node: Continuously monitor the temperature. Always returns SUCCESS.
}.  
To construct a behavior tree in XML format for the following command, including any behavior outside the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""if the temperature is high then activate the cooling system, otherwise continue monitoring the temperature"". Take a step back and think deeply about the behavior.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""TemperatureControl"">
  <BehaviorTree ID=""TemperatureControl"">
    <Fallback name=""Temperature Fallback"">
      <Sequence name=""Cooling Sequence"">
        <is_temperature_high/>
        <activate_cooling_system/>
      </Sequence>
      <monitor_temperature/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Action ID=""activate_cooling_system""/>
    <Action ID=""monitor_temperature""/>
    <Condition ID=""is_temperature_high""/>
  </TreeNodesModel>
</root>


These tasks cover a variety of scenarios, ensuring that the LLM model can handle different conditions and actions while adhering strictly to the provided behavior dictionaries. Each behavior tree is structured logically in XML format, maintaining clarity and consistency for effective evaluation.",zero,52.04082727432251,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""TemperatureControl"">
        <Fallback name=""Main Fallback"">
            <Sequence name=""Activate Cooling Sequence"">
                <is_temperature_high/>
                <activate_cooling_system/>
            </Sequence>
            <monitor_temperature/>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition id=""NODE_CONDITION_1""/>
        <Action id=""NODE_ACTION_1""/>
        <Action id=""NODE_ACTION_2""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {collect_resources: Action Node: Collect available resources in the area. Always returns SUCCESS.; store_resources: Action Node: Store collected resources in the base. Always returns SUCCESS.; is_resource_available: Condition Node: Check if resources are available for collection. Returns SUCCESS if available, FAILURE otherwise.; is_storage_full: Condition Node: Check if storage is full. Returns SUCCESS if full, FAILURE otherwise.; report_collection_complete: Action Node: Report that resource collection is complete. Always returns SUCCESS.}. to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","generate behavior tree to 'Collect resources if available and store them, else report completion' Output only the XML behavior tree without extra text.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""ResourceCollection"">
  <BehaviorTree ID=""ResourceCollection"">
    <Sequence name=""Main Sequence"">
      <Fallback name=""Check Resources and Storage"">
        <Sequence>
          <is_resource_available/>
          <Fallback name=""Storage Status"">
            <Sequence>
              <is_storage_full/>
              <report_collection_complete/>
            </Sequence>
            <collect_resources/>
            <store_resources/>
          </Fallback>
        </Sequence>
        <report_collection_complete/>
      </Fallback>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Action ID=""collect_resources""/>
    <Action ID=""store_resources""/>
    <Action ID=""report_collection_complete""/>
    <Condition ID=""is_resource_available""/>
    <Condition ID=""is_storage_full""/>
  </TreeNodesModel>
</root>",zero,63.788477659225464,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""ResourceCollection"">
        <Trees>
            <Tree name=""ResourceCollection"">
                <Fallback>
                    <Sequence>
                        <is_resource_available/>
                        <collect_resources/>
                        <store_resources/>
                        <report_collection_complete/>
                    </Sequence>
                    <report_collection_complete/>
                </Fallback>
            </Tree>
        </Trees>
        <TreeNodesModel>
            <Condition name=""is_resource_available""/>
            <Action name=""collect_resources""/>
            <Action name=""store_resources""/>
            <Action name=""report_collection_complete""/>
        </TreeNodesModel>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {
    detect_obstacle: Condition: Detect if there is an obstacle ahead. Returns True if detected, False otherwise.;
    avoid_obstacle: Action: Perform obstacle avoidance maneuvers. Always returns True.;
    move_forward: Action: Move the agent forward. Always returns True.;
    stop_motion: Action: Stop all movement. Always returns True.;
    report_obstacle: Action: Send an obstacle detected report. Always returns True.;
    is_path_clear: Condition: Check if the path is clear. Returns True if clear, False otherwise.;
    resume_movement: Action: Resume movement after obstacle avoidance. Always returns True.
}. to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","generate behavior tree to ""avoid obstacles when detected and continue moving forward"". Output only the XML behavior tree without extra text.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""ObstacleAvoidance"">
  <BehaviorTree ID=""ObstacleAvoidance"">
    <Fallback name=""Obstacle Fallback"">
      <Sequence name=""Obstacle Detected Sequence"">
        <detect_obstacle/>
        <Sequence name=""Avoid and Report"">
          <avoid_obstacle/>
          <report_obstacle/>
        </Sequence>
      </Sequence>
      <move_forward/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""detect_obstacle""/>
    <Action ID=""avoid_obstacle""/>
    <Action ID=""report_obstacle""/>
    <Action ID=""move_forward""/>
    <Control ID=""Fallback"" name=""Obstacle Fallback""/>
    <Control ID=""Sequence"" name=""Obstacle Detected Sequence""/>
    <Control ID=""Sequence"" name=""Avoid and Report""/>
  </TreeNodesModel>
</root>",zero,60.41146755218506,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""ObstacleAvoidance"">
        <Sequence name=""Main Sequence"">
            <Fallback name=""Detect and Avoid Obstacles"">
                <detect_obstacle/>
                <avoid_obstacle/>
                <report_obstacle/>
            </Fallback>
            <move_forward/>
        </Sequence>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""detect_obstacle""/>
        <Action name=""avoid_obstacle""/>
        <Action name=""report_obstacle""/>
        <Action name=""move_forward""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_battery_low: Condition node: Check if the battery level is below 20%. Returns SUCCESS if low, FAILURE otherwise.; return_to_base: Action Node: Navigate the robot back to the base station. Always returns SUCCESS.; continue_operation: Condition node: Check if operations can continue. Returns SUCCESS if yes, FAILURE otherwise.; perform_task: Action Node: Execute the assigned task. Always returns SUCCESS.; notify_operator: Action Node: Send a notification to the operator. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if the battery is low then return to base and notify the operator; otherwise, if operations can continue, perform the task"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
  <BehaviorTree ID=""BatteryManagement"">
    <Fallback name=""Battery Fallback"">
      <Sequence name=""Handle Low Battery"">
        <is_battery_low/>
        <return_to_base/>
        <notify_operator/>
      </Sequence>
      <Sequence name=""Continue Operations"">
        <continue_operation/>
        <perform_task/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Condition ID=""is_battery_low""/>
    <Action ID=""return_to_base""/>
    <Action ID=""notify_operator""/>
    <Condition ID=""continue_operation""/>
    <Action ID=""perform_task""/>
  </TreeNodesModel>
</root>",zero,64.07130789756775,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
        <Fallback>
            <Sequence>
                <is_battery_low/>
                <return_to_base/>
                <notify_operator/>
            </Sequence>
            <Sequence>
                <continue_operation/>
                <perform_task/>
            </Sequence>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""is_battery_low""/>
        <Action name=""return_to_base""/>
        <Action name=""notify_operator""/>
        <Condition name=""continue_operation""/>
        <Action name=""perform_task""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {collect_item: Action Node: Gather an item from the environment. Always returns SUCCESS.; is_storage_full: Condition node: Check if the storage capacity is reached. Returns SUCCESS if full, FAILURE otherwise.; return_to_deposit: Action Node: Navigate back to the deposit location. Always returns SUCCESS.; deposit_items: Action Node: Deposit collected items. Always returns SUCCESS.; explore_area: Action Node: Explore a new area. Always returns SUCCESS.; notify_deposit_full: Action Node: Send a notification that storage is full. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""Explore the area and collect items. If storage is full, return to deposit location, deposit items, and notify that storage is full"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>  
<root BTCPP_format=""3"" main_tree_to_execute=""ItemCollection"">  
  <BehaviorTree ID=""ItemCollection"">  
    <Sequence name=""Main Sequence"">  
      <explore_area/>  
      <collect_item/>  
      <Fallback name=""Storage Check"">  
        <Sequence>  
          <is_storage_full/>  
          <return_to_deposit/>  
          <deposit_items/>  
          <notify_deposit_full/>  
        </Sequence>  
        <!-- Continue collecting items if storage not full -->  
      </Fallback>  
    </Sequence>  
  </BehaviorTree>  
  <TreeNodesModel>  
    <Action ID=""collect_item""/>  
    <Condition ID=""is_storage_full""/>  
    <Action ID=""return_to_deposit""/>  
    <Action ID=""deposit_items""/>  
    <Action ID=""explore_area""/>  
    <Action ID=""notify_deposit_full""/>  
  </TreeNodesModel>  
</root>",zero,67.91226410865784,"<BehaviorTreeTreesFormat xmlns=""http://www.ifc.org/en/publications/treesformat"" BTCPP_format=""3"" main_tree_to_execute=""ExploreAndCollect"">
      <TreeNodesModel>
        <Condition id=""is_storage_full""/>
        <ActionSequence id=""depositItemsAndNotifyFull""/>
        <Fallback id=""handleStorage""/>
        <ActionSequence id=""exploreAndCollect""/>
      </TreeNodesModel>
      <BehaviorTree name=""ExploreAndCollect"">
        <fallback id=""root_fallback"">
          <condition ref=""is_storage_full""/>
          <actionSequence ref=""depositItemsAndNotifyFull""/>
          <actionSequence ref=""exploreAndCollect""/>
        </fallback>
      </BehaviorTree>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {detect_enemy: Condition node: Check if an enemy is detected. Returns SUCCESS if detected, FAILURE otherwise.; patrol_area: Action Node: Patrol the designated area. Always returns SUCCESS.; engage_enemy: Action Node: Engage the detected enemy. Always returns SUCCESS.; retreat: Action Node: Retreat to a safe location. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if an enemy is detected, engage the enemy; otherwise, patrol the area and retreat if an enemy appears"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""EnemyResponse"">
  <BehaviorTree ID=""EnemyResponse"">
    <Fallback name=""Main Fallback"">
      <Sequence name=""Engage Sequence"">
        <detect_enemy/>
        <engage_enemy/>
      </Sequence>
      <Sequence name=""Patrol and Monitor"">
        <patrol_area/>
        <detect_enemy/>
        <retreat/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""detect_enemy""/>
    <Action ID=""patrol_area""/>
    <Action ID=""engage_enemy""/>
    <Action ID=""retreat""/>
    <Control ID=""Fallback""/>
    <Control ID=""Sequence"" name=""Engage Sequence""/>
    <Control ID=""Sequence"" name=""Patrol and Monitor""/>
  </TreeNodesModel>
</root>",zero,63.1187527179718,"<BehaviorTreeTreesFormat=""BTCPP_format"" main_tree_to_execute=""EnemyEngagement"">
        <Sequence name=""Main Sequence"">
            <Fallback>
                <Condition id=""detect_enemy""/>
                <ActionSequence name=""Engage Enemy"">
                    <engage_enemy/>
                </ActionSequence>
            </Fallback>
            <patrol_area/>
            <retreat/>
        </Sequence>
        <TreeNodesModel>
            <Conditions ID=""detect_enemy"" model=""DetectEnemy""/>
            <Actions ID=""engage_enemy"" model=""EngageEnemy""/>
            <Action ID=""patrol_area"" model=""PatrolArea""/>
            <Action ID=""retreat"" model=""Retreat""/>
        </TreeNodesModel>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-10epochs.Q4_K_M
