SYSTEM,INSTRUCTIONS,USER COMMAND,Ground Truth BT,Prompt Type,Time,Behavior Tree,Model Name
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {CheckBattery: Condition Node: Check if the agent's battery level is above a threshold. Returns SUCCESS if above, FAILURE otherwise.; Recharge: Action Node: Initiate the charging process. Always returns SUCCESS.; NavigateTo: Action Node: Navigate to a specified location. Always returns SUCCESS.; ReportStatus: Action Node: Report the current status. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""check battery level, if sufficient navigate to the target location, else recharge, and report the status after moving or recharging"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryCheckTree"">
  <BehaviorTree ID=""BatteryCheckTree"">
    <Fallback>
      <Sequence>
        <CheckBattery/>
        <NavigateTo location=""{TargetLocation}""/>
        <ReportStatus message=""Arrived at target location.""/>
      </Sequence>
      <Sequence>
        <Recharge/>
        <ReportStatus message=""Recharging completed.""/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""CheckBattery"" editable=""true"">
    </Condition>
    <Action ID=""Recharge"" editable=""true"">
    </Action>
    <Action ID=""NavigateTo"" editable=""true"">
      <input_port name=""location""/>
    </Action>
    <Action ID=""ReportStatus"" editable=""true"">
      <input_port name=""message""/>
    </Action>
  </TreeNodesModel>
</root>",zero,181.10097312927246,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""MainSequence"">
        <Fallback name=""BatteryCheck"">
            <Condition ID=""CheckBattery""/>
            <Action ID=""Recharge""/>
        </Fallback>
        <Sequence name=""NavigationAndReporting"">
            <NavigateTo/>
            <ReportStatus/>
        </Sequence>
    </BehaviorTree>
    <TreeNodesModel>
        <Conditions ConditionNode=""CheckBattery"" Priority=""1""/>
        <Actions ActionNode=""Recharge"" Priority=""2""/>
        <Action ID=""NavigateTo"" Priority=""3""/>
        <Action ID=""ReportStatus"" Priority=""4""/>
    </TreeNodesModel>

XML Structure:
    <BehaviorTree BTCPP_format=""version"" main_tree_to_execute=""main_sequence"">
        <!-- Fallback for battery check -->
        <Fallback name=""BatteryCheck"">
            <Condition ID=""behavior1""/>
            <Action ID=""behavior2""/>
        </Fallback>
        <!-- Sequence for navigation and reporting -->
        <Sequence name=""NavigationAndReporting"">
            <NavigateTo/>
            <ReportStatus/>
        </Sequence>
    </BehaviorTree>
    <TreeNodesModel>
        <!-- Condition Node for battery check -->
        <Conditions ConditionNode=""behavior1"" Priority=""priority""/>
        <!-- Action Node for recharging -->
        <Actions ActionNode=""behavior2"" Priority=""priority""/>
        <!-- Action Node for navigation -->
        <Action ID=""NavigateTo"" Priority=""priority""/>
        <!-- Action Node for reporting status -->
        <Action ID=""ReportStatus"" Priority=""priority""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_battery_low: Condition node: Check if the battery level is below 20%. Returns SUCCESS if low, FAILURE otherwise.; return_to_base: Action Node: Navigate the robot back to its base. Always returns SUCCESS.; continue_mission: Action Node: Continue with the current mission. Always returns SUCCESS.; recharge_battery: Action Node: Start the battery recharging process. Always returns SUCCESS}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""If the battery is low, return to base and recharge; otherwise, continue with the mission"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
  <BehaviorTree ID=""BatteryManagement"">
    <Fallback name=""Battery Check"">
      <Sequence>
        <is_battery_low/>
        <return_to_base/>
        <recharge_battery/>
      </Sequence>
      <continue_mission/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_battery_low""/>
    <Action ID=""return_to_base""/>
    <Action ID=""recharge_battery""/>
    <Action ID=""continue_mission""/>
  </TreeNodesModel>
</root>",zero,56.68447685241699,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
        <Fallback>
            <Sequence name=""LowBatteryPath"">
                <is_battery_low/>
                <return_to_base/>
                <recharge_battery/>
            </Sequence>
            <continue_mission/>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""is_battery_low""/>
        <Action name=""return_to_base""/>
        <Action name=""recharge_battery""/>
        <Action name=""continue_mission""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:
{
  patrol_area: Action Node: Patrol the designated area. Always returns SUCCESS.;
  detect_intruder: Condition: Detect if an intruder is present. Returns SUCCESS if detected, FAILURE otherwise.;
  alert_security: Action Node: Send an alert to the security team. Always returns SUCCESS.;
  investigate_area: Action Node: Investigate the suspicious activity. Always returns SUCCESS.;
  return_to_patrol: Action Node: Resume patrolling the area. Always returns SUCCESS.;
  is_area_clear: Condition: Check if the area is clear of intruders. Returns SUCCESS if clear, FAILURE otherwise.;
}. 
To construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""Patrol the area. If an intruder is detected, alert security and investigate before returning to patrol."" Ensure the behavior tree follows a logical flow.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""PatrolIntrusionResponse"">
  <BehaviorTree ID=""PatrolIntrusionResponse"">
    <Sequence name=""Main Sequence"">
      <patrol_area/>
      <Fallback name=""Intruder Handling"">
        <Sequence name=""Intruder Detected"">
          <detect_intruder/>
          <Sequence name=""Alert and Investigate"">
            <alert_security/>
            <investigate_area/>
          </Sequence>
        </Sequence>
        <Sequence name=""No Intruder"">
          <is_area_clear/>
        </Sequence>
      </Fallback>
      <return_to_patrol/>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Action ID=""alert_security""/>
    <Action ID=""detect_intruder""/>
    <Action ID=""investigate_area""/>
    <Action ID=""patrol_area""/>
    <Action ID=""return_to_patrol""/>
    <Condition ID=""is_area_clear""/>
  </TreeNodesModel>
</root>",zero,70.85917687416077,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""PatrolSequence"">
        <Fallback>
            <Sequence name=""PatrolSequence"">
                <patrol_area/>
                <detect_intruder/>
                <alert_security/>
                <investigate_area/>
                <return_to_patrol/>
            </Sequence>
            <is_area_clear/>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""detect_intruder""/>
        <Action name=""alert_security""/>
        <Action name=""investigate_area""/>
        <Action name=""patrol_area""/>
        <Action name=""return_to_patrol""/>
        <Condition name=""is_area_clear""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_comm_available: Condition node: Check if communication is available. Returns SUCCESS if available, FAILURE otherwise.; send_status_update: Action Node: Send a status update to the base station. Always returns SUCCESS.; receive_commands: Action Node: Receive and process commands from the base station. Always returns SUCCESS.; enter_sleep_mode: Action Node: Enter low-power sleep mode. Always returns SUCCESS.; wake_up: Action Node: Wake up from sleep mode. Always returns SUCCESS.}. to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","generate behavior tree to ""if communication is available then send a status update and receive commands, otherwise enter sleep mode and wake up after a specified duration"". Take a step back and think deeply about the behavior.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""CommunicationHandler"">
  <BehaviorTree ID=""CommunicationHandler"">
    <Fallback name=""Communication Fallback"">
      <Sequence name=""Active Communication"">
        <is_comm_available/>
        <send_status_update/>
        <receive_commands/>
      </Sequence>
      <Sequence name=""Sleep Sequence"">
        <enter_sleep_mode/>
        <wake_up/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_comm_available""/>
    <Action ID=""send_status_update""/>
    <Action ID=""receive_commands""/>
    <Action ID=""enter_sleep_mode""/>
    <Action ID=""wake_up""/>
    <Control ID=""Fallback""/>
    <Control ID=""Sequence"" name=""Active Communication""/>
    <Control ID=""Sequence"" name=""Sleep Sequence""/>
  </TreeNodesModel>
</root>",zero,70.57548379898071,"<root BTCPP_format=""3"" main_tree_to_execute=""MainBehaviorTree"">
    <BehaviorTree name=""MainBehaviorTree"">
        <Fallback>
            <Sequence>
                <is_comm_available/>
                <send_status_update/>
                <receive_commands/>
            </Sequence>
            <enter_sleep_mode/>
            <wake_up/>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""is_comm_available""/>
        <Action name=""send_status_update""/>
        <Action name=""receive_commands""/>
        <Action name=""enter_sleep_mode""/>
        <Action name=""wake_up""/>
    </TreeNodesModel>
</root>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:  
{
  `is_temperature_high`: Condition node: Check if the temperature exceeds the threshold. Returns SUCCESS if high, FAILURE otherwise.;  
  `activate_cooling_system`: Action Node: Turn on the cooling mechanisms. Always returns SUCCESS.;  
  `monitor_temperature`: Action Node: Continuously monitor the temperature. Always returns SUCCESS.
}.  
To construct a behavior tree in XML format for the following command, including any behavior outside the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""if the temperature is high then activate the cooling system, otherwise continue monitoring the temperature"". Take a step back and think deeply about the behavior.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""TemperatureControl"">
  <BehaviorTree ID=""TemperatureControl"">
    <Fallback name=""Temperature Fallback"">
      <Sequence name=""Cooling Sequence"">
        <is_temperature_high/>
        <activate_cooling_system/>
      </Sequence>
      <monitor_temperature/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Action ID=""activate_cooling_system""/>
    <Action ID=""monitor_temperature""/>
    <Condition ID=""is_temperature_high""/>
  </TreeNodesModel>
</root>


These tasks cover a variety of scenarios, ensuring that the LLM model can handle different conditions and actions while adhering strictly to the provided behavior dictionaries. Each behavior tree is structured logically in XML format, maintaining clarity and consistency for effective evaluation.",zero,58.09184980392456,"<root BTCPP_format=""3"" main_tree_to_execute=""TemperatureControl"">
        <BehaviorTree name=""TemperatureControl"">
            <Fallback>
                <Sequence>
                    <is_temperature_high/>
                    <activate_cooling_system/>
                </Sequence>
                <monitor_temperature/>
            </Fallback>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition name=""is_temperature_high""/>
            <Action name=""activate_cooling_system""/>
            <Action name=""monitor_temperature""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {collect_resources: Action Node: Collect available resources in the area. Always returns SUCCESS.; store_resources: Action Node: Store collected resources in the base. Always returns SUCCESS.; is_resource_available: Condition Node: Check if resources are available for collection. Returns SUCCESS if available, FAILURE otherwise.; is_storage_full: Condition Node: Check if storage is full. Returns SUCCESS if full, FAILURE otherwise.; report_collection_complete: Action Node: Report that resource collection is complete. Always returns SUCCESS.}. to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","generate behavior tree to 'Collect resources if available and store them, else report completion' Output only the XML behavior tree without extra text.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""ResourceCollection"">
  <BehaviorTree ID=""ResourceCollection"">
    <Sequence name=""Main Sequence"">
      <Fallback name=""Check Resources and Storage"">
        <Sequence>
          <is_resource_available/>
          <Fallback name=""Storage Status"">
            <Sequence>
              <is_storage_full/>
              <report_collection_complete/>
            </Sequence>
            <collect_resources/>
            <store_resources/>
          </Fallback>
        </Sequence>
        <report_collection_complete/>
      </Fallback>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Action ID=""collect_resources""/>
    <Action ID=""store_resources""/>
    <Action ID=""report_collection_complete""/>
    <Condition ID=""is_resource_available""/>
    <Condition ID=""is_storage_full""/>
  </TreeNodesModel>
</root>",zero,117.57622623443604,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""ResourceCollection"">
        <Sequence name=""Main Sequence"">
            <Fallback>
                <Condition id=""is_resource_available""/>
                <Action id=""collect_resources""/>
            </Fallback>
            <Fallback>
                <Condition id=""is_storage_full""/>
                <store_resources/>
            </Fallback>
            <report_collection_complete/>
        </Sequence>
        <TreeNodesModel>
            <Action name=""collect_resources""/>
            <Action name=""store_resources""/>
            <Condition id=""is_resource_available""/>
            <Condition id=""is_storage_full""/>
            <Action name=""report_collection_complete""/>
        </TreeNodesModel>
    </BehaviorTree>

<?xml version=""1.0"" encoding=""UTF-8""?>
<behavior_tree BTCPP_format=""3"" main_tree_to_execute=""ResourceCollection"">
  <Sequence name=""Main Sequence"">
    <Fallback>
      <Condition id=""is_resource_available""/>
      <Action id=""collect_resources""/>
    </Fallback>
    <Fallback>
      <Condition id=""is_storage_full""/>
      <store_resources/>
    </Fallback>
    <report_collection_complete/>
  </Sequence>
  <TreeNodesModel>
    <Action name=""collect_resources""/>
    <Action name=""store_resources""/>
    <Condition id=""is_resource_available""/>
    <Condition id=""is_storage_full""/>
    <Action name=""report_collection_complete""/>
  </TreeNodesModel>
</behavior_tree>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {
    detect_obstacle: Condition: Detect if there is an obstacle ahead. Returns True if detected, False otherwise.;
    avoid_obstacle: Action: Perform obstacle avoidance maneuvers. Always returns True.;
    move_forward: Action: Move the agent forward. Always returns True.;
    stop_motion: Action: Stop all movement. Always returns True.;
    report_obstacle: Action: Send an obstacle detected report. Always returns True.;
    is_path_clear: Condition: Check if the path is clear. Returns True if clear, False otherwise.;
    resume_movement: Action: Resume movement after obstacle avoidance. Always returns True.
}. to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","generate behavior tree to ""avoid obstacles when detected and continue moving forward"". Output only the XML behavior tree without extra text.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""ObstacleAvoidance"">
  <BehaviorTree ID=""ObstacleAvoidance"">
    <Fallback name=""Obstacle Fallback"">
      <Sequence name=""Obstacle Detected Sequence"">
        <detect_obstacle/>
        <Sequence name=""Avoid and Report"">
          <avoid_obstacle/>
          <report_obstacle/>
        </Sequence>
      </Sequence>
      <move_forward/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""detect_obstacle""/>
    <Action ID=""avoid_obstacle""/>
    <Action ID=""report_obstacle""/>
    <Action ID=""move_forward""/>
    <Control ID=""Fallback"" name=""Obstacle Fallback""/>
    <Control ID=""Sequence"" name=""Obstacle Detected Sequence""/>
    <Control ID=""Sequence"" name=""Avoid and Report""/>
  </TreeNodesModel>
</root>",zero,83.00076580047607,"<?xml version=""1.0"" encoding=""UTF-8""?>
    <BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""avoid_obstacles"">
        <Sequence name=""Avoid Obstacles Sequence"">
            <Fallback>
                <Condition id=""detect_obstacle""/>
                <Action id=""report_obstacle""/>
            </Fallback>
            <Action id=""avoid_obstacle""/>
            <Fallback>
                <Condition id=""is_path_clear""/>
                <Sequence>
                    <Action id=""move_forward""/>
                    <Action id=""resume_movement""/>
                </Sequence>
            </Fallback>
        </Sequence>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""detect_obstacle""/>
        <Action name=""report_obstacle""/>
        <Action name=""avoid_obstacle""/>
        <Condition id=""is_path_clear""/>
        <Action name=""move_forward""/>
        <Action name=""resume_movement""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_battery_low: Condition node: Check if the battery level is below 20%. Returns SUCCESS if low, FAILURE otherwise.; return_to_base: Action Node: Navigate the robot back to the base station. Always returns SUCCESS.; continue_operation: Condition node: Check if operations can continue. Returns SUCCESS if yes, FAILURE otherwise.; perform_task: Action Node: Execute the assigned task. Always returns SUCCESS.; notify_operator: Action Node: Send a notification to the operator. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if the battery is low then return to base and notify the operator; otherwise, if operations can continue, perform the task"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
  <BehaviorTree ID=""BatteryManagement"">
    <Fallback name=""Battery Fallback"">
      <Sequence name=""Handle Low Battery"">
        <is_battery_low/>
        <return_to_base/>
        <notify_operator/>
      </Sequence>
      <Sequence name=""Continue Operations"">
        <continue_operation/>
        <perform_task/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Condition ID=""is_battery_low""/>
    <Action ID=""return_to_base""/>
    <Action ID=""notify_operator""/>
    <Condition ID=""continue_operation""/>
    <Action ID=""perform_task""/>
  </TreeNodesModel>
</root>",zero,65.49772953987122,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
        <Fallback>
            <Sequence>
                <is_battery_low/>
                <return_to_base/>
                <notify_operator/>
            </Sequence>
            <Sequence>
                <continue_operation/>
                <perform_task/>
            </Sequence>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition id=""is_battery_low""/>
        <Action id=""return_to_base""/>
        <Action id=""notify_operator""/>
        <Condition id=""continue_operation""/>
        <Action id=""perform_task""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {collect_item: Action Node: Gather an item from the environment. Always returns SUCCESS.; is_storage_full: Condition node: Check if the storage capacity is reached. Returns SUCCESS if full, FAILURE otherwise.; return_to_deposit: Action Node: Navigate back to the deposit location. Always returns SUCCESS.; deposit_items: Action Node: Deposit collected items. Always returns SUCCESS.; explore_area: Action Node: Explore a new area. Always returns SUCCESS.; notify_deposit_full: Action Node: Send a notification that storage is full. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""Explore the area and collect items. If storage is full, return to deposit location, deposit items, and notify that storage is full"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>  
<root BTCPP_format=""3"" main_tree_to_execute=""ItemCollection"">  
  <BehaviorTree ID=""ItemCollection"">  
    <Sequence name=""Main Sequence"">  
      <explore_area/>  
      <collect_item/>  
      <Fallback name=""Storage Check"">  
        <Sequence>  
          <is_storage_full/>  
          <return_to_deposit/>  
          <deposit_items/>  
          <notify_deposit_full/>  
        </Sequence>  
        <!-- Continue collecting items if storage not full -->  
      </Fallback>  
    </Sequence>  
  </BehaviorTree>  
  <TreeNodesModel>  
    <Action ID=""collect_item""/>  
    <Condition ID=""is_storage_full""/>  
    <Action ID=""return_to_deposit""/>  
    <Action ID=""deposit_items""/>  
    <Action ID=""explore_area""/>  
    <Action ID=""notify_deposit_full""/>  
  </TreeNodesModel>  
</root>",zero,83.89691591262817,"<root BTCPP_format=""3"" main_tree_to_execute=""MainBehaviorTree"">
        <BehaviorTree name=""MainBehaviorTree"">
            <Sequence>
                <explore_area/>
                <Fallback>
                    <collect_item/>
                    <notify_deposit_full/>
                </Fallback>
                <Fallback>
                    <is_storage_full/>
                    <Sequence>
                        <return_to_deposit/>
                        <deposit_items/>
                        <notify_deposit_full/>
                    </Sequence>
                </Fallback>
            </Sequence>
        </BehaviorTree>
        <TreeNodesModel>
            <Action name=""explore_area""/>
            <Condition name=""is_storage_full""/>
            <Action name=""collect_item""/>
            <Action name=""return_to_deposit""/>
            <Action name=""deposit_items""/>
            <Action name=""notify_deposit_full""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {detect_enemy: Condition node: Check if an enemy is detected. Returns SUCCESS if detected, FAILURE otherwise.; patrol_area: Action Node: Patrol the designated area. Always returns SUCCESS.; engage_enemy: Action Node: Engage the detected enemy. Always returns SUCCESS.; retreat: Action Node: Retreat to a safe location. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if an enemy is detected, engage the enemy; otherwise, patrol the area and retreat if an enemy appears"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""EnemyResponse"">
  <BehaviorTree ID=""EnemyResponse"">
    <Fallback name=""Main Fallback"">
      <Sequence name=""Engage Sequence"">
        <detect_enemy/>
        <engage_enemy/>
      </Sequence>
      <Sequence name=""Patrol and Monitor"">
        <patrol_area/>
        <detect_enemy/>
        <retreat/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""detect_enemy""/>
    <Action ID=""patrol_area""/>
    <Action ID=""engage_enemy""/>
    <Action ID=""retreat""/>
    <Control ID=""Fallback""/>
    <Control ID=""Sequence"" name=""Engage Sequence""/>
    <Control ID=""Sequence"" name=""Patrol and Monitor""/>
  </TreeNodesModel>
</root>",zero,64.70109295845032,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""EnemyEngagement"">
        <Fallback name=""Main Fallback"">
            <Sequence name=""Engage Enemy Sequence"">
                <detect_enemy/>
                <engage_enemy/>
            </Sequence>
            <Sequence name=""Patrol and Retreat"">
                <patrol_area/>
                <Fallback name=""Retreat Fallback"">
                    <detect_enemy/>
                    <retreat/>
                </Fallback>
            </Sequence>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition id=""detect_enemy""/>
        <Action id=""engage_enemy""/>
        <Action id=""patrol_area""/>
        <Action id=""retreat""/>
    </TreeNodesModel>",Falcon3-10B-Instruct-BehaviorTree-8epochs.Q4_K_M
